internal_id,hardness_min,hardness_max,hardness_units,hardness_temperature,yield_min,yield_max,yield_units,yield_temperature,composition.elements,composition.min,composition.max
MINFM27919,0,331,[-],20,735,735,MPa,20,C,0.34,0.42
MINFM27919,0,331,[-],20,735,735,MPa,20,Cr,1.3,1.6
MINFM27919,0,331,[-],20,735,735,MPa,20,Fe,96.0099,97.0599
MINFM27919,0,331,[-],20,735,735,MPa,20,Mn,0.3,0.6
MINFM27919,0,331,[-],20,735,735,MPa,20,P,0,0.035
MINFM27919,0,331,[-],20,735,735,MPa,20,Si,1,1.3
MINFM27919,0,331,[-],20,735,735,MPa,20,S,0,0.035
MINFM27934,0,169,[-],20,0,255,MPa,20,C,0.08,0.16
MINFM27934,0,169,[-],20,0,255,MPa,20,Cr,0.5,0.75
MINFM27934,0,169,[-],20,0,255,MPa,20,Fe,97.5599,98.6699
MINFM27934,0,169,[-],20,0,255,MPa,20,Mn,0.4,0.7
MINFM27934,0,169,[-],20,0,255,MPa,20,P,0,0.04
MINFM27934,0,169,[-],20,0,255,MPa,20,Si,0.15,0.4
MINFM27934,0,169,[-],20,0,255,MPa,20,S,0,0.04
MINFM27934,0,169,[-],20,0,255,MPa,20,V,0.2,0.35
MINFM27635,0,195,[-],20,340,340,MPa,20,C,0.15,0.22
MINFM27635,0,195,[-],20,340,340,MPa,20,Cr,0,0.3
MINFM27635,0,195,[-],20,340,340,MPa,20,Cu,0,0.3
MINFM27635,0,195,[-],20,340,340,MPa,20,Fe,96.2949,98.7999
MINFM27635,0,195,[-],20,340,340,MPa,20,Mn,0.9,1.4
MINFM27635,0,195,[-],20,340,340,MPa,20,Ni,0,0.3
MINFM27635,0,195,[-],20,340,340,MPa,20,P,0,0.04
MINFM27635,0,195,[-],20,340,340,MPa,20,Si,0.15,0.35
MINFM27635,0,195,[-],20,340,340,MPa,20,S,0,0.045
MINFM27649,0,211,[-],20,0,412,MPa,20,C,0.42,0.5
MINFM27649,0,211,[-],20,0,412,MPa,20,Fe,96.9199,97.7799
MINFM27649,0,211,[-],20,0,412,MPa,20,Mn,0.5,0.8
MINFM27649,0,211,[-],20,0,412,MPa,20,P,0,0.04
MINFM27649,0,211,[-],20,0,412,MPa,20,Si,1.3,1.7
MINFM27649,0,211,[-],20,0,412,MPa,20,S,0,0.04
MINFM29215,0,345,[-],20,830,830,MPa,20,Al,0.01,0.04
MINFM29215,0,345,[-],20,830,830,MPa,20,B,0.001,0.004
MINFM29215,0,345,[-],20,830,830,MPa,20,C,0.34,0.4
MINFM29215,0,345,[-],20,830,830,MPa,20,Cr,0.8,1
MINFM29215,0,345,[-],20,830,830,MPa,20,Cu,0,0.2
MINFM29215,0,345,[-],20,830,830,MPa,20,Fe,96.1929,97.7189
MINFM29215,0,345,[-],20,830,830,MPa,20,Mn,0.8,1
MINFM29215,0,345,[-],20,830,830,MPa,20,Mo,0.1,0.2
MINFM29215,0,345,[-],20,830,830,MPa,20,Ni,0,0.35
MINFM29215,0,345,[-],20,830,830,MPa,20,Nb,0.01,0.05
MINFM29215,0,345,[-],20,830,830,MPa,20,P,0,0.025
MINFM29215,0,345,[-],20,830,830,MPa,20,Si,0.15,0.35
MINFM29215,0,345,[-],20,830,830,MPa,20,S,0,0.008
MINFM29215,0,345,[-],20,830,830,MPa,20,Ti,0.02,0.06
MINFM29215,0,345,[-],20,830,830,MPa,20,V,0.05,0.12
MINFM28031,183,183,[-],20,355,355,MPa,20,Al,0,0.01
MINFM28031,183,183,[-],20,355,355,MPa,20,C,0,0.12
MINFM28031,183,183,[-],20,355,355,MPa,20,Cr,0.5,1.25
MINFM28031,183,183,[-],20,355,355,MPa,20,Cu,0.3,0.55
MINFM28031,183,183,[-],20,355,355,MPa,20,Fe,95.5399,98.2799
MINFM28031,183,183,[-],20,355,355,MPa,20,Mn,0.3,1
MINFM28031,183,183,[-],20,355,355,MPa,20,Ni,0.3,0.6
MINFM28031,183,183,[-],20,355,355,MPa,20,P,0.06,0.15
MINFM28031,183,183,[-],20,355,355,MPa,20,Si,0.25,0.75
MINFM28031,183,183,[-],20,355,355,MPa,20,S,0,0.04
MINFM27708,285,331,[-],20,686,883,MPa,20,C,0.36,0.46
MINFM27708,285,331,[-],20,686,883,MPa,20,Fe,96.9199,97.9199
MINFM27708,285,331,[-],20,686,883,MPa,20,Mn,1.5,2
MINFM27708,285,331,[-],20,686,883,MPa,20,P,0,0.035
MINFM27708,285,331,[-],20,686,883,MPa,20,Si,0.15,0.4
MINFM27708,285,331,[-],20,686,883,MPa,20,S,0,0.035
MINFM27708,285,331,[-],20,686,883,MPa,20,V,0.07,0.15
MINFM27178,126,200,[-],20,0,325,MPa,20,C,0.07,0.14
MINFM27178,126,200,[-],20,0,325,MPa,20,Cr,0,0.15
MINFM27178,126,200,[-],20,0,325,MPa,20,Cu,0,0.3
MINFM27178,126,200,[-],20,0,325,MPa,20,Fe,97.9799,99.4299
MINFM27178,126,200,[-],20,0,325,MPa,20,Mn,0.35,0.65
MINFM27178,126,200,[-],20,0,325,MPa,20,Ni,0,0.3
MINFM27178,126,200,[-],20,0,325,MPa,20,P,0,0.04
MINFM27178,126,200,[-],20,0,325,MPa,20,Si,0.15,0.4
MINFM27178,126,200,[-],20,0,325,MPa,20,S,0,0.04
MINFM27224,143,256,[-],20,0,350,MPa,20,C,0.13,0.2
MINFM27224,143,256,[-],20,0,350,MPa,20,Cr,0,0.25
MINFM27224,143,256,[-],20,0,350,MPa,20,Cu,0,0.3
MINFM27224,143,256,[-],20,0,350,MPa,20,Fe,97.5699,99.1199
MINFM27224,143,256,[-],20,0,350,MPa,20,Mn,0.6,0.9
MINFM27224,143,256,[-],20,0,350,MPa,20,Ni,0,0.3
MINFM27224,143,256,[-],20,0,350,MPa,20,P,0,0.04
MINFM27224,143,256,[-],20,0,350,MPa,20,Si,0.15,0.4
MINFM27224,143,256,[-],20,0,350,MPa,20,S,0,0.04
MINFM27271,110,110,[-],20,235,235,MPa,20,C,0.17,0.24
MINFM27271,110,110,[-],20,235,235,MPa,20,Cr,0,0.25
MINFM27271,110,110,[-],20,235,235,MPa,20,Cu,0,0.3
MINFM27271,110,110,[-],20,235,235,MPa,20,Fe,97.7799,99.3299
MINFM27271,110,110,[-],20,235,235,MPa,20,Mn,0.35,0.65
MINFM27271,110,110,[-],20,235,235,MPa,20,Ni,0,0.3
MINFM27271,110,110,[-],20,235,235,MPa,20,P,0,0.04
MINFM27271,110,110,[-],20,235,235,MPa,20,Si,0.15,0.4
MINFM27271,110,110,[-],20,235,235,MPa,20,S,0,0.04
MINFM27292,0,183,[-],20,255,255,MPa,20,C,0.22,0.3
MINFM27292,0,183,[-],20,255,255,MPa,20,Cr,0,0.25
MINFM27292,0,183,[-],20,255,255,MPa,20,Cu,0,0.3
MINFM27292,0,183,[-],20,255,255,MPa,20,Fe,97.5699,99.1299
MINFM27292,0,183,[-],20,255,255,MPa,20,Mn,0.5,0.8
MINFM27292,0,183,[-],20,255,255,MPa,20,Ni,0,0.3
MINFM27292,0,183,[-],20,255,255,MPa,20,P,0,0.04
MINFM27292,0,183,[-],20,255,255,MPa,20,Si,0.15,0.4
MINFM27292,0,183,[-],20,255,255,MPa,20,S,0,0.04
MINFM27311,143,212,[-],20,0,370,MPa,20,C,0.22,0.3
MINFM27311,143,212,[-],20,0,370,MPa,20,Cr,0,0.25
MINFM27311,143,212,[-],20,0,370,MPa,20,Cu,0,0.3
MINFM27311,143,212,[-],20,0,370,MPa,20,Fe,97.5699,99.1299
MINFM27311,143,212,[-],20,0,370,MPa,20,Mn,0.5,0.8
MINFM27311,143,212,[-],20,0,370,MPa,20,Ni,0,0.3
MINFM27311,143,212,[-],20,0,370,MPa,20,P,0,0.04
MINFM27311,143,212,[-],20,0,370,MPa,20,Si,0.15,0.4
MINFM27311,143,212,[-],20,0,370,MPa,20,S,0,0.04
MINFM28207,0,169,[-],20,0,265,MPa,20,C,0.08,0.15
MINFM28207,0,169,[-],20,0,265,MPa,20,Cr,2,2.5
MINFM28207,0,169,[-],20,0,265,MPa,20,Fe,94.9799,96.4699
MINFM28207,0,169,[-],20,0,265,MPa,20,Mn,0.4,0.8
MINFM28207,0,169,[-],20,0,265,MPa,20,Mo,0.9,1.1
MINFM28207,0,169,[-],20,0,265,MPa,20,P,0,0.035
MINFM28207,0,169,[-],20,0,265,MPa,20,Si,0.15,0.4
MINFM28207,0,169,[-],20,0,265,MPa,20,S,0,0.035
MINFM28209,0,268,[-],20,590,590,MPa,20,C,0.2,0.28
MINFM28209,0,268,[-],20,590,590,MPa,20,Cr,1.1,1.4
MINFM28209,0,268,[-],20,590,590,MPa,20,Fe,96.0299,97.3299
MINFM28209,0,268,[-],20,590,590,MPa,20,Mn,0.5,0.8
MINFM28209,0,268,[-],20,590,590,MPa,20,Mo,0.55,0.75
MINFM28209,0,268,[-],20,590,590,MPa,20,P,0,0.035
MINFM28209,0,268,[-],20,590,590,MPa,20,Si,0.17,0.37
MINFM28209,0,268,[-],20,590,590,MPa,20,S,0,0.035
MINFM28209,0,268,[-],20,590,590,MPa,20,V,0.15,0.3
MINFM27835,269,269,[-],20,685,685,MPa,20,C,0.17,0.23
MINFM27835,269,269,[-],20,685,685,MPa,20,Cr,1,1.3
MINFM27835,269,269,[-],20,685,685,MPa,20,Fe,96.8299,97.8199
MINFM27835,269,269,[-],20,685,685,MPa,20,Mn,0.8,1.1
MINFM27835,269,269,[-],20,685,685,MPa,20,P,0,0.035
MINFM27835,269,269,[-],20,685,685,MPa,20,Si,0.17,0.37
MINFM27835,269,269,[-],20,685,685,MPa,20,S,0,0.035
MINFM27835,269,269,[-],20,685,685,MPa,20,Ti,0.04,0.1
MINFM28219,0,240,[-],20,490,490,MPa,20,C,0.15,0.2
MINFM28219,0,240,[-],20,490,490,MPa,20,Cr,2.7,3.2
MINFM28219,0,240,[-],20,490,490,MPa,20,Fe,95.1799,96.3499
MINFM28219,0,240,[-],20,490,490,MPa,20,Mn,0.3,0.5
MINFM28219,0,240,[-],20,490,490,MPa,20,Mo,0.2,0.3
MINFM28219,0,240,[-],20,490,490,MPa,20,P,0,0.035
MINFM28219,0,240,[-],20,490,490,MPa,20,Si,0.2,0.35
MINFM28219,0,240,[-],20,490,490,MPa,20,S,0,0.035
MINFM28219,0,240,[-],20,490,490,MPa,20,V,0.1,0.2
MINFM27635,0,195,[-],20,340,340,MPa,20,C,0.15,0.22
MINFM27635,0,195,[-],20,340,340,MPa,20,Cr,0,0.3
MINFM27635,0,195,[-],20,340,340,MPa,20,Cu,0,0.3
MINFM27635,0,195,[-],20,340,340,MPa,20,Fe,96.2949,98.7999
MINFM27635,0,195,[-],20,340,340,MPa,20,Mn,0.9,1.4
MINFM27635,0,195,[-],20,340,340,MPa,20,Ni,0,0.3
MINFM27635,0,195,[-],20,340,340,MPa,20,P,0,0.04
MINFM27635,0,195,[-],20,340,340,MPa,20,Si,0.15,0.35
MINFM27635,0,195,[-],20,340,340,MPa,20,S,0,0.045
MINFM27649,0,211,[-],20,0,412,MPa,20,C,0.42,0.5
MINFM27649,0,211,[-],20,0,412,MPa,20,Fe,96.9199,97.7799
MINFM27649,0,211,[-],20,0,412,MPa,20,Mn,0.5,0.8
MINFM27649,0,211,[-],20,0,412,MPa,20,P,0,0.04
MINFM27649,0,211,[-],20,0,412,MPa,20,Si,1.3,1.7
MINFM27649,0,211,[-],20,0,412,MPa,20,S,0,0.04
MINFM29215,0,345,[-],20,830,830,MPa,20,Al,0.01,0.04
MINFM29215,0,345,[-],20,830,830,MPa,20,B,0.001,0.004
MINFM29215,0,345,[-],20,830,830,MPa,20,C,0.34,0.4
MINFM29215,0,345,[-],20,830,830,MPa,20,Cr,0.8,1
MINFM29215,0,345,[-],20,830,830,MPa,20,Cu,0,0.2
MINFM29215,0,345,[-],20,830,830,MPa,20,Fe,96.1929,97.7189
MINFM29215,0,345,[-],20,830,830,MPa,20,Mn,0.8,1
MINFM29215,0,345,[-],20,830,830,MPa,20,Mo,0.1,0.2
MINFM29215,0,345,[-],20,830,830,MPa,20,Ni,0,0.35
MINFM29215,0,345,[-],20,830,830,MPa,20,Nb,0.01,0.05
MINFM29215,0,345,[-],20,830,830,MPa,20,P,0,0.025
MINFM29215,0,345,[-],20,830,830,MPa,20,Si,0.15,0.35
MINFM29215,0,345,[-],20,830,830,MPa,20,S,0,0.008
MINFM29215,0,345,[-],20,830,830,MPa,20,Ti,0.02,0.06
MINFM29215,0,345,[-],20,830,830,MPa,20,V,0.05,0.12
MINFM28031,183,183,[-],20,355,355,MPa,20,Al,0,0.01
MINFM28031,183,183,[-],20,355,355,MPa,20,C,0,0.12
MINFM28031,183,183,[-],20,355,355,MPa,20,Cr,0.5,1.25
MINFM28031,183,183,[-],20,355,355,MPa,20,Cu,0.3,0.55
MINFM28031,183,183,[-],20,355,355,MPa,20,Fe,95.5399,98.2799
MINFM28031,183,183,[-],20,355,355,MPa,20,Mn,0.3,1
MINFM28031,183,183,[-],20,355,355,MPa,20,Ni,0.3,0.6
MINFM28031,183,183,[-],20,355,355,MPa,20,P,0.06,0.15
MINFM28031,183,183,[-],20,355,355,MPa,20,Si,0.25,0.75
MINFM28031,183,183,[-],20,355,355,MPa,20,S,0,0.04
MINFM27708,285,331,[-],20,686,883,MPa,20,C,0.36,0.46
MINFM27708,285,331,[-],20,686,883,MPa,20,Fe,96.9199,97.9199
MINFM27708,285,331,[-],20,686,883,MPa,20,Mn,1.5,2
MINFM27708,285,331,[-],20,686,883,MPa,20,P,0,0.035
MINFM27708,285,331,[-],20,686,883,MPa,20,Si,0.15,0.4
MINFM27708,285,331,[-],20,686,883,MPa,20,S,0,0.035
MINFM27708,285,331,[-],20,686,883,MPa,20,V,0.07,0.15
MINFM28424,0,300,[-],20,685,685,MPa,20,C,0.3,0.4
MINFM28424,0,300,[-],20,685,685,MPa,20,Cr,0.7,1.1
MINFM28424,0,300,[-],20,685,685,MPa,20,Fe,93.5799,95.3499
MINFM28424,0,300,[-],20,685,685,MPa,20,Mn,0.5,0.8
MINFM28424,0,300,[-],20,685,685,MPa,20,Mo,0.25,0.4
MINFM28424,0,300,[-],20,685,685,MPa,20,Ni,2.75,3.25
MINFM28424,0,300,[-],20,685,685,MPa,20,P,0,0.035
MINFM28424,0,300,[-],20,685,685,MPa,20,Si,0.15,0.4
MINFM28424,0,300,[-],20,685,685,MPa,20,S,0,0.035
MINFM28425,0,317,[-],20,735,735,MPa,20,C,0.3,0.4
MINFM28425,0,317,[-],20,735,735,MPa,20,Cr,0.7,1.1
MINFM28425,0,317,[-],20,735,735,MPa,20,Fe,93.5799,95.3499
MINFM28425,0,317,[-],20,735,735,MPa,20,Mn,0.5,0.8
MINFM28425,0,317,[-],20,735,735,MPa,20,Mo,0.25,0.4
MINFM28425,0,317,[-],20,735,735,MPa,20,Ni,2.75,3.25
MINFM28425,0,317,[-],20,735,735,MPa,20,P,0,0.035
MINFM28425,0,317,[-],20,735,735,MPa,20,Si,0.15,0.4
MINFM28425,0,317,[-],20,735,735,MPa,20,S,0,0.035
MINFM28268,0,270,[-],20,540,540,MPa,20,C,0.17,0.23
MINFM28268,0,270,[-],20,540,540,MPa,20,Cr,3,3.5
MINFM28268,0,270,[-],20,540,540,MPa,20,Fe,94.1049,95.3799
MINFM28268,0,270,[-],20,540,540,MPa,20,Mn,0.3,0.5
MINFM28268,0,270,[-],20,540,540,MPa,20,Mo,0.5,0.65
MINFM28268,0,270,[-],20,540,540,MPa,20,P,0,0.035
MINFM28268,0,270,[-],20,540,540,MPa,20,Si,0.2,0.35
MINFM28268,0,270,[-],20,540,540,MPa,20,S,0,0.03
MINFM28268,0,270,[-],20,540,540,MPa,20,V,0.45,0.6
MINFM28326,198,263,[-],20,490,539,MPa,20,C,0.32,0.4
MINFM28326,198,263,[-],20,490,539,MPa,20,Cr,0.5,0.9
MINFM28326,198,263,[-],20,490,539,MPa,20,Fe,95.8599,97.4599
MINFM28326,198,263,[-],20,490,539,MPa,20,Mn,0.35,0.7
MINFM28326,198,263,[-],20,490,539,MPa,20,Ni,1.2,1.7
MINFM28326,198,263,[-],20,490,539,MPa,20,P,0,0.035
MINFM28326,198,263,[-],20,490,539,MPa,20,Si,0.17,0.37
MINFM28326,198,263,[-],20,490,539,MPa,20,S,0,0.035
MINFM28344,176,239,[-],20,0,490,MPa,20,C,0.18,0.24
MINFM28344,176,239,[-],20,0,490,MPa,20,Cr,0,0.25
MINFM28344,176,239,[-],20,0,490,MPa,20,Fe,95.3899,97.3199
MINFM28344,176,239,[-],20,0,490,MPa,20,Mn,0.8,1.1
MINFM28344,176,239,[-],20,0,490,MPa,20,Ni,1.2,1.8
MINFM28344,176,239,[-],20,0,490,MPa,20,P,0,0.035
MINFM28344,176,239,[-],20,0,490,MPa,20,Si,0.15,0.4
MINFM28344,176,239,[-],20,0,490,MPa,20,S,0,0.035
MINFM28344,176,239,[-],20,0,490,MPa,20,W,0.25,0.5
MINFM28344,176,239,[-],20,0,490,MPa,20,V,0.1,0.25
MINFM28355,245,300,[-],20,685,685,MPa,20,C,0.32,0.42
MINFM28355,245,300,[-],20,685,685,MPa,20,Cr,1.6,2
MINFM28355,245,300,[-],20,685,685,MPa,20,Fe,94.8499,96.4299
MINFM28355,245,300,[-],20,685,685,MPa,20,Mn,0.4,0.7
MINFM28355,245,300,[-],20,685,685,MPa,20,Ni,1,1.3
MINFM28355,245,300,[-],20,685,685,MPa,20,P,0,0.04
MINFM28355,245,300,[-],20,685,685,MPa,20,Si,0.15,0.4
MINFM28355,245,300,[-],20,685,685,MPa,20,S,0,0.04
MINFM28355,245,300,[-],20,685,685,MPa,20,V,0.1,0.25
MINFM27729,0,401,[-],20,980,980,MPa,20,C,0.58,0.68
MINFM27729,0,401,[-],20,980,980,MPa,20,Cr,0,0.3
MINFM27729,0,401,[-],20,980,980,MPa,20,Cu,0,0.3
MINFM27729,0,401,[-],20,980,980,MPa,20,Fe,95.4399,97.2699
MINFM27729,0,401,[-],20,980,980,MPa,20,Mn,0.65,0.9
MINFM27729,0,401,[-],20,980,980,MPa,20,Ni,0,0.4
MINFM27729,0,401,[-],20,980,980,MPa,20,P,0,0.04
MINFM27729,0,401,[-],20,980,980,MPa,20,Si,1.5,1.9
MINFM27729,0,401,[-],20,980,980,MPa,20,S,0,0.04
MINFM28110,0,225,[-],20,440,440,MPa,20,C,0.18,0.28
MINFM28110,0,225,[-],20,440,440,MPa,20,Cr,1.2,1.5
MINFM28110,0,225,[-],20,440,440,MPa,20,Fe,96.2999,97.5699
MINFM28110,0,225,[-],20,440,440,MPa,20,Mn,0.3,0.6
MINFM28110,0,225,[-],20,440,440,MPa,20,P,0,0.035
MINFM28110,0,225,[-],20,440,440,MPa,20,Si,0.3,0.6
MINFM28110,0,225,[-],20,440,440,MPa,20,S,0,0.035
MINFM28110,0,225,[-],20,440,440,MPa,20,V,0.45,0.65
MINFM28115,0,223,[-],20,440,440,MPa,20,C,0.18,0.28
MINFM28115,0,223,[-],20,440,440,MPa,20,Cr,1.2,1.5
MINFM28115,0,223,[-],20,440,440,MPa,20,Fe,96.2999,97.5699
MINFM28115,0,223,[-],20,440,440,MPa,20,Mn,0.3,0.6
MINFM28115,0,223,[-],20,440,440,MPa,20,P,0,0.035
MINFM28115,0,223,[-],20,440,440,MPa,20,Si,0.3,0.6
MINFM28115,0,223,[-],20,440,440,MPa,20,S,0,0.035
MINFM28115,0,223,[-],20,440,440,MPa,20,V,0.45,0.65
MINFM27747,225,225,[-],20,441,441,MPa,20,C,0.9,1.1
MINFM27747,225,225,[-],20,441,441,MPa,20,Cr,1.3,1.65
MINFM27747,225,225,[-],20,441,441,MPa,20,Cu,0,0.25
MINFM27747,225,225,[-],20,441,441,MPa,20,Fe,95.2929,97.3499
MINFM27747,225,225,[-],20,441,441,MPa,20,Mn,0.3,0.5
MINFM27747,225,225,[-],20,441,441,MPa,20,Ni,0,0.3
MINFM27747,225,225,[-],20,441,441,MPa,20,P,0,0.027
MINFM27747,225,225,[-],20,441,441,MPa,20,Si,0.15,0.35
MINFM27747,225,225,[-],20,441,441,MPa,20,S,0,0.03
MINFM28120,0,253,[-],20,490,490,MPa,20,C,0.18,0.28
MINFM28120,0,253,[-],20,490,490,MPa,20,Cr,1.2,1.5
MINFM28120,0,253,[-],20,490,490,MPa,20,Fe,96.2999,97.5699
MINFM28120,0,253,[-],20,490,490,MPa,20,Mn,0.3,0.6
MINFM28120,0,253,[-],20,490,490,MPa,20,P,0,0.035
MINFM28120,0,253,[-],20,490,490,MPa,20,Si,0.3,0.6
MINFM28120,0,253,[-],20,490,490,MPa,20,S,0,0.035
MINFM28120,0,253,[-],20,490,490,MPa,20,V,0.45,0.65
MINFM27775,0,345,[-],20,785,785,MPa,20,C,0.35,0.42
MINFM27775,0,345,[-],20,785,785,MPa,20,Cr,0.8,1.1
MINFM27775,0,345,[-],20,785,785,MPa,20,Fe,97.2399,98.1799
MINFM27775,0,345,[-],20,785,785,MPa,20,Mn,0.5,0.8
MINFM27775,0,345,[-],20,785,785,MPa,20,P,0,0.035
MINFM27775,0,345,[-],20,785,785,MPa,20,Si,0.17,0.37
MINFM27775,0,345,[-],20,785,785,MPa,20,S,0,0.035
MINFM28142,0,285,[-],20,590,590,MPa,20,C,0.17,0.27
MINFM28142,0,285,[-],20,590,590,MPa,20,Cr,1.2,1.5
MINFM28142,0,285,[-],20,590,590,MPa,20,Fe,96.0099,97.4799
MINFM28142,0,285,[-],20,590,590,MPa,20,Mn,0.3,0.6
MINFM28142,0,285,[-],20,590,590,MPa,20,Mo,0.25,0.5
MINFM28142,0,285,[-],20,590,590,MPa,20,P,0,0.035
MINFM28142,0,285,[-],20,590,590,MPa,20,Si,0.15,0.4
MINFM28142,0,285,[-],20,590,590,MPa,20,S,0,0.035
MINFM28142,0,285,[-],20,590,590,MPa,20,V,0.45,0.65
MINFM27721,0,442,[-],20,1080,1080,MPa,20,C,0.42,0.52
MINFM27721,0,442,[-],20,1080,1080,MPa,20,Cr,0,0.3
MINFM27721,0,442,[-],20,1080,1080,MPa,20,Cu,0,0.3
MINFM27721,0,442,[-],20,1080,1080,MPa,20,Fe,95.7099,97.5799
MINFM27721,0,442,[-],20,1080,1080,MPa,20,Mn,0.5,0.8
MINFM27721,0,442,[-],20,1080,1080,MPa,20,Ni,0,0.4
MINFM27721,0,442,[-],20,1080,1080,MPa,20,P,0,0.035
MINFM27721,0,442,[-],20,1080,1080,MPa,20,Si,1.5,1.9
MINFM27721,0,442,[-],20,1080,1080,MPa,20,S,0,0.035
MINFM28747,0,250,[-],20,294,294,MPa,20,C,0,0.12
MINFM28747,0,250,[-],20,294,294,MPa,20,Cr,17,20
MINFM28747,0,250,[-],20,294,294,MPa,20,Fe,62.6349,71.8999
MINFM28747,0,250,[-],20,294,294,MPa,20,Mn,7,10
MINFM28747,0,250,[-],20,294,294,MPa,20,Ni,4,6
MINFM28747,0,250,[-],20,294,294,MPa,20,N,0.1,0.25
MINFM28747,0,250,[-],20,294,294,MPa,20,P,0,0.06
MINFM28747,0,250,[-],20,294,294,MPa,20,Si,0,0.9
MINFM28747,0,250,[-],20,294,294,MPa,20,S,0,0.035
MINFM28518,0,197,[-],20,295,295,MPa,20,C,0,0.14
MINFM28518,0,197,[-],20,295,295,MPa,20,Cr,16,18.5
MINFM28518,0,197,[-],20,295,295,MPa,20,Fe,79.0849,83.9999
MINFM28518,0,197,[-],20,295,295,MPa,20,Mn,0,0.9
MINFM28518,0,197,[-],20,295,295,MPa,20,Ni,0,0.6
MINFM28518,0,197,[-],20,295,295,MPa,20,P,0,0.04
MINFM28518,0,197,[-],20,295,295,MPa,20,Si,0,0.7
MINFM28518,0,197,[-],20,295,295,MPa,20,S,0,0.035
MINFM28534,170,170,[-],20,395,395,MPa,20,C,0,0.15
MINFM28534,170,170,[-],20,395,395,MPa,20,Cr,4,6
MINFM28534,170,170,[-],20,395,395,MPa,20,Fe,92.0349,95.5499
MINFM28534,170,170,[-],20,395,395,MPa,20,Mn,0,0.6
MINFM28534,170,170,[-],20,395,395,MPa,20,Mo,0.45,0.65
MINFM28534,170,170,[-],20,395,395,MPa,20,P,0,0.035
MINFM28534,170,170,[-],20,395,395,MPa,20,Si,0,0.5
MINFM28534,170,170,[-],20,395,395,MPa,20,S,0,0.03
MINFM28563,0,275,[-],20,588,588,MPa,20,C,0.17,0.23
MINFM28563,0,275,[-],20,588,588,MPa,20,Cr,10,12.5
MINFM28563,0,275,[-],20,588,588,MPa,20,Fe,83.2549,87.7799
MINFM28563,0,275,[-],20,588,588,MPa,20,Mn,0.5,1
MINFM28563,0,275,[-],20,588,588,MPa,20,Mo,0.8,1.2
MINFM28563,0,275,[-],20,588,588,MPa,20,Ni,0.3,0.8
MINFM28563,0,275,[-],20,588,588,MPa,20,P,0,0.035
MINFM28563,0,275,[-],20,588,588,MPa,20,Si,0.25,0.6
MINFM28563,0,275,[-],20,588,588,MPa,20,S,0,0.03
MINFM28563,0,275,[-],20,588,588,MPa,20,V,0.2,0.35
MINFM28764,0,255,[-],20,196,196,MPa,20,C,0.05,0.12
MINFM28764,0,255,[-],20,196,196,MPa,20,Cr,7,9
MINFM28764,0,255,[-],20,196,196,MPa,20,Fe,68.3499,74.7499
MINFM28764,0,255,[-],20,196,196,MPa,20,Mn,17,20
MINFM28764,0,255,[-],20,196,196,MPa,20,Mo,0.5,0.7
MINFM28764,0,255,[-],20,196,196,MPa,20,P,0,0.045
MINFM28764,0,255,[-],20,196,196,MPa,20,Si,0.25,1
MINFM28764,0,255,[-],20,196,196,MPa,20,S,0,0.035
MINFM28764,0,255,[-],20,196,196,MPa,20,V,0.45,0.75
MINFM76411,197,197,[-],20,275,275,MPa,20,C,0.17,0.23
MINFM76411,197,197,[-],20,275,275,MPa,20,Cr,0,0.25
MINFM76411,197,197,[-],20,275,275,MPa,20,Cu,0,0.25
MINFM76411,197,197,[-],20,275,275,MPa,20,Mn,0.7,1
MINFM76411,197,197,[-],20,275,275,MPa,20,Ni,0,0.3
MINFM76411,197,197,[-],20,275,275,MPa,20,P,0,0.035
MINFM76411,197,197,[-],20,275,275,MPa,20,Si,0.17,0.37
MINFM76411,197,197,[-],20,275,275,MPa,20,S,0,0.035
MINFM76399,197,197,[-],20,315,315,MPa,20,C,0.32,0.39
MINFM76399,197,197,[-],20,315,315,MPa,20,Cr,0,0.25
MINFM76399,197,197,[-],20,315,315,MPa,20,Cu,0,0.25
MINFM76399,197,197,[-],20,315,315,MPa,20,Mn,0.5,0.8
MINFM76399,197,197,[-],20,315,315,MPa,20,Ni,0,0.3
MINFM76399,197,197,[-],20,315,315,MPa,20,P,0,0.035
MINFM76399,197,197,[-],20,315,315,MPa,20,Si,0.17,0.37
MINFM76399,197,197,[-],20,315,315,MPa,20,S,0,0.035
MINFM76451,229,229,[-],20,450,450,MPa,20,C,0.67,0.75
MINFM76451,229,229,[-],20,450,450,MPa,20,Cr,0,0.25
MINFM76451,229,229,[-],20,450,450,MPa,20,Cu,0,0.25
MINFM76451,229,229,[-],20,450,450,MPa,20,Mn,0.9,1.2
MINFM76451,229,229,[-],20,450,450,MPa,20,Ni,0,0.3
MINFM76451,229,229,[-],20,450,450,MPa,20,P,0,0.035
MINFM76451,229,229,[-],20,450,450,MPa,20,Si,0.17,0.37
MINFM76451,229,229,[-],20,450,450,MPa,20,S,0,0.035
MINFM76439,241,241,[-],20,930,930,MPa,20,C,0.77,0.85
MINFM76439,241,241,[-],20,930,930,MPa,20,Cr,0,0.25
MINFM76439,241,241,[-],20,930,930,MPa,20,Cu,0,0.25
MINFM76439,241,241,[-],20,930,930,MPa,20,Mn,0.5,0.8
MINFM76439,241,241,[-],20,930,930,MPa,20,Ni,0,0.3
